,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
147,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294645589/,Москва,rent,flat,2,9,2,41.0,1585,65000,0,Беговой,Расковой переулок,17,Динамо
148,Trust Realty,real_estate_agent,https://www.cian.ru/rent/flat/291659020/,Москва,rent,flat,22,32,3,129.5,2471,320000,0,Раменки,Мосфильмовская ,8,Ломоносовский проспект
149,EMPIRE HOME,real_estate_agent,https://www.cian.ru/rent/flat/294805578/,Москва,rent,flat,3,9,2,45.0,1333,60000,0,Преображенское,2-я Пугачевская ,12К2,Преображенская площадь
150,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/293337579/,Москва,rent,flat,4,5,4,190.0,5185,985300,0,Хамовники,Большой Знаменский переулок,4,Кропоткинская
151,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294159405/,Москва,rent,flat,4,6,4,172.0,2209,380000,0,Хамовники,Староконюшенный переулок,15,Кропоткинская
152,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294729770/,Москва,rent,flat,23,24,2,55.0,2363,130000,0,Хорошевский, Авиаконструктора Сухого,2к1,ЦСКА
153,Trust Realty,real_estate_agent,https://www.cian.ru/rent/flat/292820360/,Москва,rent,flat,3,6,4,150.0,3000,450000,0,Тверской,Петровский бульвар,21,Трубная
154,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294005538/,Москва,rent,flat,4,5,4,133.0,1879,250000,0,Мещанский,Варсонофьевский переулок,6,Кузнецкий мост
155,Андрей Чернооков,realtor,https://www.cian.ru/rent/flat/282957264/,Москва,rent,flat,1,3,1,30.0,1333,40000,0,Даниловский,Автозаводская ,23С16,Технопарк
156,Trust Realty,real_estate_agent,https://www.cian.ru/rent/flat/293920245/,Москва,rent,flat,3,5,4,140.0,1785,250000,0,Мещанский,Варсонофьевский переулок,6,Кузнецкий мост
157,Trust Realty,real_estate_agent,https://www.cian.ru/rent/flat/294182295/,Москва,rent,flat,4,6,4,166.0,2289,380000,0,Хамовники,Староконюшенный переулок,15,Кропоткинская
158,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294732750/,Москва,rent,flat,2,5,1,35.0,2142,75000,0,Замоскворечье,Татарская ,7С1,Павелецкая
159,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/292126388/,Москва,rent,flat,71,97,3,150.0,5333,800000,0,Пресненский,набережная Пресненская,12,Деловой центр
160,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/288374665/,Москва,rent,flat,3,6,4,135.0,3333,450000,0,Тверской,Петровский бульвар,21,Трубная
161,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/292493254/,Москва,rent,flat,6,9,1,35.0,1200,42000,0,Царицыно,Бакинская ,13,Царицыно
162,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/292752901/,Москва,rent,flat,22,53,3,130.0,2461,320000,0,Раменки,Мосфильмовская ,8,Минская
163,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294605760/,Москва,rent,flat,6,8,4,131.0,1755,230000,0,Хамовники, Пречистенка,31/16,Парк Культуры
164,ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/294741351/,Москва,rent,flat,4,20,2,50.0,1052,52600,0,Южное Бутово,Варшавское шоссе,282к1,Бульвар Дмитрия Донского
165,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294862149/,Москва,rent,flat,9,12,3,90.0,3555,320000,0,Тверской,2-я Брестская ,6,Маяковская
166,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294613066/,Москва,rent,flat,6,8,4,135.0,1629,220000,0,Хамовники, Пречистенка,31/16,Парк Культуры
167,ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/293622657/,Москва,rent,flat,1,9,1,30.0,2666,80000,0,Дорогомилово,Кутузовский проспект,15,Киевская
168,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294592271/,Москва,rent,flat,6,8,3,135.0,1629,220000,0,Хамовники, Пречистенка,31/16,Парк Культуры
169,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/293372669/,Москва,rent,flat,11,11,2,72.0,2361,170000,0,Арбат,Новинский бульвар,18С1,Смоленская
170,BY Moscow City,real_estate_agent,https://www.cian.ru/rent/flat/294609103/,Москва,rent,flat,67,78,3,92.0,3260,300000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
171,NF Group - ex-Knight Frank Russia,real_estate_agent,https://www.cian.ru/rent/flat/293141351/,Москва,rent,flat,5,7,3,138.0,2536,350000,0,Басманный,переулок Лялин,19С1,Курская
172,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/294634423/,Москва,rent,flat,3,6,4,186.0,2150,400000,0,Тверской,4-я Тверская-Ямская ,22,Маяковская
173,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/289510933/,Москва,rent,flat,8,12,4,250.0,5400,1350000,0,Хамовники,2-я Фрунзенская ,8,Фрунзенская
174,MERSI,real_estate_agent,https://www.cian.ru/rent/flat/293763037/,Москва,rent,flat,6,7,3,115.0,3478,400000,0,Арбат,1-й Смоленский переулок,21,Смоленская
175,DOORS AGENCY,real_estate_agent,https://www.cian.ru/rent/flat/292330797/,Москва,rent,flat,4,4,3,100.0,1400,140000,0,Арбат,Филипповский переулок,7,Кропоткинская
176,ID 41969993,homeowner,https://www.cian.ru/rent/flat/294696412/,Москва,rent,flat,22,25,1,45.0,1222,55000,0,Митино,Митинская ,28к3,Митино
177,BARNES International Realty,real_estate_agent,https://www.cian.ru/rent/flat/291752488/,Москва,rent,flat,2,8,2,77.2,5181,400000,0,Якиманка,Софийская набережная,34С5,Новокузнецкая
178,Trust Realty,real_estate_agent,https://www.cian.ru/rent/flat/291746061/,Москва,rent,flat,3,4,4,167.0,1796,300000,0,Мещанский,переулок Большой Головин,2,Трубная
179,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294894601/,Москва,rent,flat,9,9,4,65.0,1307,85000,0,Савеловский,Башиловская ,1К1,Савёловская
180,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294905120/,Москва,rent,flat,1,7,3,69.0,5797,400000,0,Пресненский,Гранатный переулок,6,Баррикадная
181,Trust Realty,real_estate_agent,https://www.cian.ru/rent/flat/294083865/,Москва,rent,flat,13,16,4,177.0,1412,250000,0,Филевский парк,Кастанаевская ,13,Филёвский парк
182,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294615632/,Москва,rent,flat,3,6,4,115.0,2434,280000,0,Басманный,Чистопрудный бульвар,13С1,Чистые пруды
183,BARNES International Realty,real_estate_agent,https://www.cian.ru/rent/flat/294750642/,Москва,rent,flat,16,20,3,83.0,4216,350000,0,Пресненский,Мантулинская ,9к6,Деловой центр
184,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/292221493/,Москва,rent,flat,9,10,4,140.0,2642,370000,0,Пресненский,Студенецкий переулок,3,Улица 1905 года
185,BOYKOV Company,real_estate_agent,https://www.cian.ru/rent/flat/293961620/,Москва,rent,flat,18,29,3,82.0,2439,200000,0,Филевский парк,Большая Филевская ,3к1,Фили
186,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/292137237/,Москва,rent,flat,5,15,2,70.0,1571,110000,0,Можайский, Гришина,16,Кунцевская
187,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/291963506/,Москва,rent,flat,1,7,2,69.0,5797,400000,0,Пресненский,Гранатный переулок,6,Баррикадная
188,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294573561/,Москва,rent,flat,16,20,3,60.0,2166,130000,0,Филевский парк,Большая Филевская ,3к2,Фили
189,SHOW ME,real_estate_agent,https://www.cian.ru/rent/flat/250447739/,Москва,rent,flat,6,10,3,176.0,4545,800000,0,Аэропорт,Ленинградский проспект,36с31,Динамо
190,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/291631310/,Москва,rent,flat,3,7,3,163.0,1840,300000,0,Мещанский,переулок Большой Головин,2,Трубная
191,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294726448/,Москва,rent,flat,7,24,3,64.0,1328,85000,0,Текстильщики,Юго-Восточный ао,1,Текстильщики
192,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/290167265/,Москва,rent,flat,2,6,3,130.0,2307,300000,0,Тверской, Фадеева,4А,Новослободская
193,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/293431398/,Москва,rent,flat,13,16,4,177.0,1525,270000,0,Филевский парк,Кастанаевская ,13,Филёвский парк
194,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294814181/,Москва,rent,flat,9,17,3,60.0,1250,75000,0,Западное Дегунино,Ижорская ,6к6,Ховрино
195,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/292658112/,Москва,rent,flat,14,21,4,200.0,1425,285000,0,Раменки,Минская ,1ГК2,Ломоносовский проспект
196,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/294857579/,Москва,rent,flat,7,12,2,74.0,3378,250000,0,Арбат, Новый Арбат,32,Смоленская
197,KOVCHEG,real_estate_agent,https://www.cian.ru/rent/flat/294772748/,Москва,rent,flat,7,12,1,42.0,1666,70000,0,Хорошево-Мневники, Демьяна Бедного,4К1,Народное Ополчение
198,ДОМ.РФ Аренда,real_estate_agent,https://www.cian.ru/rent/flat/294946754/,Москва,rent,flat,26,28,4,100.3,2035,204200,0,Филевский парк, Василисы Кожиной,13,Багратионовская
199,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/286719045/,Москва,rent,flat,7,12,4,360.0,2333,840000,0,Хамовники,1-й Неопалимовский переулок,8,Парк Культуры
200,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294747811/,Москва,rent,flat,2,10,3,75.0,1466,110000,0,Хамовники,Оболенский переулок,7,Фрунзенская
201,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/282871819/,Москва,rent,flat,5,7,3,260.0,2307,600000,0,Тверской,3-я Тверская-Ямская ,25,Маяковская
202,Trust Realty,real_estate_agent,https://www.cian.ru/rent/flat/292240662/,Москва,rent,flat,2,6,3,130.0,2307,300000,0,Тверской, Фадеева,4А,Новослободская
203,ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/294423503/,Москва,rent,flat,17,17,1,21.0,2138,44900,0,, Александры Монаховой,87к6,Бунинская аллея
204,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/292802495/,Москва,rent,flat,4,6,2,95.0,5263,500000,0,Пресненский,Большой Патриарший переулок,12С1,Пушкинская
205,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294893218/,Москва,rent,flat,15,17,2,55.0,1090,60000,0,Раменки,2-й Мосфильмовский переулок,21,Поклонная
206,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/293335582/,Москва,rent,flat,11,12,4,257.0,7782,2000000,0,Раменки, Улофа Пальме,7,Минская
207,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/291008755/,Москва,rent,flat,32,50,4,181.0,2486,450000,0,Хорошевский,Чапаевский переулок,3,Аэропорт
208,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/293668260/,Москва,rent,flat,7,14,3,125.0,1600,200000,0,Дорогомилово,Большая Дорогомиловская ,4,Киевская
209,KOVCHEG,real_estate_agent,https://www.cian.ru/rent/flat/294780765/,Москва,rent,flat,14,14,2,60.0,1000,60000,0,Метрогородок,Открытое шоссе,26К9,Бульвар Рокоссовского
210,KOVCHEG,real_estate_agent,https://www.cian.ru/rent/flat/294560786/,Москва,rent,flat,24,25,2,45.0,1333,60000,0,Митино,Муравская ,42к2,Пятницкое шоссе
